date,total_trades,unique_accounts,total_volume_usd,mean_closed_pnl,median_closed_pnl,pnl_volatility,win_rate
2024-09-05,1,1,0.84,0.0,0.0,,0.0
2024-09-06,42,2,39047.1,-26.306113452380952,-24.855381,21.910908628012873,0.0
2024-09-08,1,1,0.11,0.0,0.0,,0.0
2024-09-09,2,1,4014.4300000000003,0.0,0.0,0.0,0.0
2024-09-10,3,2,2547.28,-73.24321966666666,-37.697891,96.08066367806518,0.0
2024-09-11,1,1,0.54,0.0,0.0,,0.0
2024-09-14,11,2,1014.8000000000002,0.0,0.0,0.0,0.0
2024-09-18,145,1,13633.5,-6.059895131034483,-5.504981,4.966129290375057,0.0
2024-09-19,19,1,1521.8700000000003,0.0,0.0,0.0,0.0
2024-09-20,16,2,332873.38,599.0646425,34.911835,2004.9515901146356,0.5
2024-09-21,23,1,165648.12,1572.416057826087,1147.561968,1429.8114770090967,1.0
2024-09-22,3,1,19999.739999999998,0.0,0.0,0.0,0.0
2024-09-23,2,1,40334.29,167.380398,167.380398,236.7116289270065,0.5
2024-09-24,10,2,7118.629999999999,0.0,0.0,0.0,0.0
2024-09-25,9,2,52754.130000000005,0.0,0.0,0.0,0.0
2024-09-26,8,2,113711.93,54.976564125,0.0,154.20271831132598,0.25
2024-09-27,56,2,126097.04,0.0,0.0,0.0,0.0
2024-09-28,4,1,29199.21,0.0,0.0,0.0,0.0
2024-09-30,106,2,214669.85000000003,25.571946113207545,0.0,133.6657057863591,0.04716981132075472
2024-10-01,4,1,139954.32,0.0,0.0,0.0,0.0
2024-10-02,4,1,99954.34000000001,0.0,0.0,0.0,0.0
2024-10-03,9,2,132935.69,11.152864666666666,0.0,20.273575382952355,0.3333333333333333
2024-10-04,1,1,0.34,0.0,0.0,,0.0
2024-10-05,37,2,605605.7400000001,155.8692403243243,39.480396,217.08797283466492,0.6486486486486487
2024-10-06,22,1,300130.56,5.9312308636363635,0.0,17.741123762831638,0.22727272727272727
2024-10-07,21,1,219984.65000000002,0.0,0.0,0.0,0.0
2024-10-08,36,2,434584.13000000006,149.90407327777777,29.615628,223.4075474105302,0.9166666666666666
2024-10-09,14,1,220399.93,28.290194285714286,0.0,61.54299038481662,0.21428571428571427
2024-10-10,16,1,300024.34,0.0,0.0,0.0,0.0
2024-10-11,26,2,488904.19,341.7433645,232.8029795,367.9830904604618,0.6923076923076923
2024-10-12,10,1,159713.4,54.155471,20.7155355,63.374247509280295,0.7
2024-10-13,10,1,60002.42,0.0,0.0,0.0,0.0
2024-10-14,5,1,61916.02,382.723916,43.747165,497.27205914834235,1.0
2024-10-15,7,1,81173.36,167.17515371428573,11.821311,347.78763850384405,0.5714285714285714
2024-10-16,11,1,80229.17000000001,19.95280690909091,0.0,35.58157491300188,0.2727272727272727
2024-10-17,9,2,140531.75,4.0127733333333335,0.0,12.830443659406328,0.1111111111111111
2024-10-18,6,1,120331.43000000001,55.536523499999994,51.8558325,51.489580908627175,0.8333333333333334
2024-10-19,4,1,99996.86,0.0,0.0,0.0,0.0
2024-10-20,96,2,176447.86000000002,4.05370621875,0.0,13.651972811450918,0.11458333333333333
2024-10-21,173,2,324117.99,14.248066843930637,0.0,40.07987913321135,0.3930635838150289
2024-10-22,3,1,60000.36,0.0,0.0,0.0,0.0
2024-10-23,18,1,210006.07000000004,-2.5827745,0.0,6.37713910085234,0.0
2024-10-25,30,2,427883.17999999993,441.19540236666666,61.1408675,1366.4039341402424,0.7
2024-10-26,6,1,88668.85999999999,7078.6656883333335,8057.245408000001,5735.884238617606,1.0
2024-10-27,4,1,90664.41,166.66557699999998,30.289636,293.9572048762827,0.75
2024-10-28,13,2,121495.25,12.867704769230771,0.0,44.45448807063415,0.3076923076923077
2024-10-29,53,2,613267.81,15.116431622641512,0.0,99.6846839700735,0.05660377358490566
2024-10-30,25,1,11830.85,0.36600091999999995,0.0,1.0256853979943898,0.28
2024-10-31,48,3,896173.3600000001,25.292579395833332,19.0994085,33.00414935089388,0.7083333333333334
2024-11-01,23,2,260981.03,45.23807547826086,0.0,154.19837534627473,0.2608695652173913
2024-11-02,2,1,40000.0,0.0,0.0,0.0,0.0
2024-11-03,6,2,129055.66,0.0,0.0,0.0,0.0
2024-11-04,36,2,451811.97,77.76140205555556,29.134382,118.94285081013497,0.6388888888888888
2024-11-05,10,1,200627.23,67.8475928,10.511846,93.32108146532121,0.5
2024-11-06,15,2,123906.90000000001,187.85581533333328,0.0,309.14971367702964,0.4666666666666667
2024-11-07,113,3,111335.3,39.764187044247784,3.894186,107.40420684370649,0.5309734513274337
2024-11-08,39,2,270700.44000000006,-1.6516292564102575,0.0,72.40182941938718,0.15384615384615385
2024-11-09,86,2,193384.41,1.196615581395349,0.0,2.90992297730476,0.22093023255813954
2024-11-10,173,3,413636.69999999995,5.728984589595375,0.0,22.471438317729653,0.2947976878612717
2024-11-11,373,4,1570572.42,18.09552545844504,0.0,60.90235280005478,0.24664879356568364
2024-11-12,171,4,1226354.52,20.435084175438597,0.0,80.90406191682673,0.19883040935672514
2024-11-13,48,5,515336.37,163.46671404166668,11.65871,358.5079176943258,0.5625
2024-11-14,110,2,1008361.8100000002,41.4864475,0.0,89.20897697893903,0.2545454545454545
2024-11-15,149,4,1427858.42,27.7902042818792,0.0,61.95577489497539,0.3691275167785235
2024-11-16,157,4,303296.06999999995,17.640266936305732,0.0,44.30334747461206,0.3057324840764331
2024-11-17,209,4,1215987.57,4.224762129186603,0.0,17.26152411342179,0.23444976076555024
2024-11-18,346,7,2084339.5799999998,12.921431176300578,0.0,87.82161306632011,0.3583815028901734
2024-11-19,305,5,628031.1499999999,9.699242593442621,0.0,37.73186830724055,0.4918032786885246
2024-11-20,550,5,1999514.1199999996,7.654714358181818,0.0,54.54447179445274,0.3981818181818182
2024-11-21,535,5,598300.62,3.1634222261682243,0.0,23.07171461365132,0.308411214953271
2024-11-22,679,6,1646713.6199999999,-26.66472108541974,0.0,305.88652723565417,0.3078055964653903
2024-11-23,363,4,516245.68,7.993200104683195,0.0,25.92430088738886,0.3526170798898072
2024-11-24,172,3,664952.2800000001,5.497385965116279,0.0,24.231829677959674,0.26744186046511625
2024-11-25,255,2,937410.8700000001,21.66172836862745,0.0,136.53631849159908,0.4117647058823529
2024-11-26,302,4,1146902.44,3.6251965529801327,0.0,55.53546504055889,0.2913907284768212
2024-11-27,213,2,1444242.5299999998,-12.462420812206572,0.0,56.19662387714456,0.3474178403755869
2024-11-28,332,5,1894225.1500000004,-382.75722766566264,0.0,1422.4245637679426,0.32831325301204817
2024-11-29,393,11,794262.9099999999,449.9872624732824,0.0,2425.1393783219855,0.48854961832061067
2024-11-30,373,8,1732193.7,100.04475474530831,0.0,327.5103351176063,0.42091152815013405
2024-12-01,416,9,814711.8200000001,98.28453003365384,0.5600160000000001,338.0394426834675,0.53125
2024-12-02,270,8,585243.56,68.48001597407408,0.0,379.90364074572494,0.4074074074074074
2024-12-03,374,8,1084666.53,63.03887509358289,0.0,229.00768096588757,0.4304812834224599
2024-12-04,319,7,769287.6500000001,918.156159940439,0.0,4090.2838520231003,0.46394984326018807
2024-12-05,456,8,1256750.79,156.96078615789474,0.0,1402.2841127628194,0.4232456140350877
2024-12-06,403,10,3471019.2199999997,-229.83782604218362,0.0,6326.353243835404,0.23325062034739455
2024-12-07,304,6,451733.42000000004,282.5864442993421,0.0,2478.9157864978515,0.4309210526315789
2024-12-08,420,6,932939.72,38.01412722857143,0.0,232.6134339642114,0.3619047619047619
2024-12-09,539,10,983949.6799999999,11.708659881261596,0.0,100.8985479514655,0.31910946196660483
2024-12-10,1596,11,3150424.08,24.640206911654136,0.787791,141.4899069836824,0.5870927318295739
2024-12-11,1221,12,2194098.33,261.3034842072072,2.259711,2003.1396625321315,0.7125307125307125
2024-12-12,1932,14,4557189.87,310.1199767122153,10.681751,1920.807926510399,0.6997929606625258
2024-12-13,1173,11,2880824.6399999997,27.22583268968457,0.0,194.07940958725084,0.40153452685422
2024-12-14,1235,12,2369561.7800000003,135.8715783352227,0.0,647.5595884815481,0.47368421052631576
2024-12-15,1697,15,2583269.8100000005,57.4692488385386,0.0,400.02297469820263,0.24572775486152032
2024-12-16,1055,13,2740808.97,158.07994704549765,0.086172,863.2966321796295,0.5071090047393365
2024-12-17,1941,16,5233597.63,113.13307839876353,0.0,546.8152085057812,0.4363730036063885
2024-12-18,1429,13,3798887.0699999994,9.575223703988804,0.0,90.08261431213353,0.36599020293911827
2024-12-19,3339,13,8241709.39,18.79125621024259,0.166937,219.82362949794083,0.6148547469302186
2024-12-20,2488,15,7681274.709999999,102.47976689670418,1.454962,462.2619897663466,0.5558681672025724
2024-12-21,1681,8,4382875.12,89.24578415050564,1.390236,263.03658573418994,0.5496728138013087
2024-12-22,774,8,3087320.2199999997,455.0350955723514,0.0,1859.8434888414533,0.4354005167958656
2024-12-23,2347,14,6771878.26,-12.53967898466128,0.0,714.3762237450368,0.2901576480613549
2024-12-24,338,11,1767036.11,43.82775182248521,0.0,352.00417886710056,0.33727810650887574
2024-12-25,208,6,347889.35,3.6377742644230766,0.0,89.43696051895354,0.30288461538461536
2024-12-26,697,7,2205242.65,86.4112478077475,0.159494,837.1572532043515,0.5136298421807748
2024-12-27,260,7,347913.0,10.28004244230769,0.0,55.81376867703744,0.4230769230769231
2024-12-28,161,7,281555.01,5.842693310559007,0.0,29.85731881145235,0.22981366459627328
2024-12-29,201,7,344628.54,14.348596651741294,0.0,84.84325152956873,0.31840796019900497
2024-12-30,304,9,1073865.73,29.637296503289473,0.0,198.72959921857947,0.39473684210526316
2024-12-31,306,6,877164.6199999999,17.794159509803922,0.0,108.99687767512452,0.3006535947712418
2025-01-01,96,6,282582.1,-99.25068067708334,0.0,989.322412503025,0.3020833333333333
2025-01-02,361,9,774674.8399999999,24.145482235457067,0.0,117.6538474678812,0.45706371191135736
2025-01-03,508,9,771208.99,11.86709998622047,0.0,63.36348991608959,0.27165354330708663
2025-01-04,371,9,1826029.62,6.882851665768193,0.0,75.44665860042937,0.20215633423180593
2025-01-05,239,8,451943.56999999995,13.337737920502093,0.0,59.881873800685874,0.41841004184100417
2025-01-06,573,7,556526.99,10.583220581151831,0.0,104.19079085435119,0.15532286212914484
2025-01-07,637,6,1313178.1,25.271942748822603,6.222816,79.25818055106355,0.7613814756671899
2025-01-08,1039,11,3177275.1799999997,125.2330034205967,0.0,2408.3681940977067,0.37151106833493747
2025-01-09,522,7,1020733.25,89.99220096168584,0.0,658.1149316624355,0.2777777777777778
2025-01-10,819,7,6547449.680000002,-12.352717401709398,0.63832,816.5240640739953,0.5274725274725275
2025-01-11,283,7,1658098.7100000002,8.017952424028268,0.0,43.430910355743976,0.24381625441696114
2025-01-12,602,7,2258459.17,9.538607646179402,0.72332,150.46366054945923,0.7840531561461794
2025-01-13,408,11,2936648.0100000002,23.66526801960784,0.0,77.40018335810623,0.3872549019607843
2025-01-14,275,9,876581.97,58.434590381818175,0.0,146.32035377772368,0.49818181818181817
2025-01-15,267,11,1801599.89,55.50407602996255,0.0,189.60852350085406,0.4606741573033708
2025-01-16,371,9,3049692.96,56.08546988679247,0.0,566.3419882789403,0.3423180592991914
2025-01-17,238,8,1110230.46,29.438721042016805,0.515012,198.25145103145982,0.5294117647058824
2025-01-18,651,12,2711629.8800000004,0.680849588325651,0.0,330.241365243022,0.38095238095238093
2025-01-19,1567,15,9715215.3,56.10963580216975,0.0,604.7139137050439,0.20229738353541799
2025-01-20,1315,15,8287327.01,66.37052408593156,0.3825,569.1157295686567,0.5224334600760456
2025-01-21,530,8,1523729.82,20.901583813207548,0.0,111.25104651632329,0.3867924528301887
2025-01-22,832,10,1778406.4300000002,24.66875968389423,0.0,156.51008034825233,0.28125
2025-01-23,1218,12,3697028.66,83.13320374384236,7.492465,341.13832319521646,0.6609195402298851
2025-01-24,874,11,1611433.4500000002,12.131326931350113,0.5630105000000001,80.89983729393771,0.5583524027459954
2025-01-25,506,11,1239377.6999999997,-20.450625011857706,0.0,490.2783467561702,0.27865612648221344
2025-01-26,451,7,1201173.66,90.51766445232815,0.0,461.7192943559655,0.43458980044345896
2025-01-27,773,15,1508028.31,53.469295461837,0.0,353.4714697323711,0.4760672703751617
2025-01-28,498,8,579412.1699999999,36.103642516064255,2.573011,81.72678441252627,0.6285140562248996
2025-01-29,910,9,1897513.41,25.73737524175824,0.0,91.52029500857425,0.4164835164835165
2025-01-30,1067,11,3014397.1700000004,21.64711470009372,0.0,113.20284838153295,0.3467666354264292
2025-01-31,1016,11,2783411.48,35.30344170570866,0.8434925,134.44285309446894,0.5413385826771654
2025-02-01,634,12,1363746.44,50.946695610410096,1.763296,446.4149984530008,0.5962145110410094
2025-02-02,1319,13,5661092.29,123.46835452843062,0.0,1386.0637495372955,0.35860500379075055
2025-02-03,2380,12,22592901.37,146.5845908693277,0.0,1292.2669438694697,0.4634453781512605
2025-02-04,2512,13,15678409.269999998,165.95417520700636,0.0,2184.168234700864,0.276671974522293
2025-02-05,1297,11,8743231.509999998,43.7210759922899,0.0,444.31734690264966,0.3215111796453354
2025-02-06,1703,11,2818508.87,19.84955944392249,0.0,609.1348918969085,0.46095126247798
2025-02-07,1524,13,3460263.54,14.730972500656168,0.0,94.68612173897263,0.2821522309711286
2025-02-08,575,10,839734.97,1.0203534834782608,0.0,11.464135616658211,0.19130434782608696
2025-02-09,764,12,2920919.7,197.0573684450262,0.0,2082.4614891203,0.4306282722513089
2025-02-10,889,14,3624958.4399999995,71.88807047244094,0.0,921.8916254847982,0.4780652418447694
2025-02-11,848,12,2797544.17,-7.186067001179245,0.0,127.34220698976756,0.21816037735849056
2025-02-12,1031,12,4143974.54,19.251828353055284,0.0,351.50279374147755,0.4626576139670223
2025-02-13,1370,11,3199852.21,20.313528640875912,0.0,115.27490604678181,0.4678832116788321
2025-02-14,1655,15,4007103.4200000004,129.2209518477341,0.0,532.313222911048,0.42900302114803623
2025-02-15,932,12,1712852.95,48.32932082618026,0.0,338.46361083281874,0.4302575107296137
2025-02-16,681,10,806177.6399999999,3.4794103157121885,0.0,12.198144660208188,0.44052863436123346
2025-02-17,941,9,2031044.6399999997,1.9325964877789588,0.0,33.83100650667351,0.22422954303931988
2025-02-18,1676,11,3371128.68,54.418062292959426,0.061069,402.7229620509466,0.5119331742243437
2025-02-19,1361,10,3263930.2399999998,11.010870463629683,0.0,61.232542969750966,0.4276267450404115
2025-02-20,2012,11,4628609.290000001,22.867193887673956,0.0,157.9638305307699,0.47912524850894633
2025-02-21,1873,14,3972159.88,63.904695114789114,0.109988,366.0928622542648,0.5221569674319274
2025-02-22,686,10,3175570.1999999997,36.849423,0.0,176.99821644770563,0.4970845481049563
2025-02-23,520,12,1141310.74,20.494104328846152,0.0,123.32426355829041,0.45
2025-02-24,5616,14,11223619.59,6.850102607193732,0.0,55.56892309267489,0.39672364672364674
2025-02-25,6246,18,19414984.36,32.782929400256165,0.0,673.7439962495902,0.260646813960935
2025-02-26,1176,13,4946958.13,53.76621014370748,1.4922360000000001,406.2432321779769,0.6709183673469388
2025-02-27,890,9,1999898.4300000002,-41.039514064044944,0.0,517.9053830350927,0.27752808988764044
2025-02-28,1019,13,4123660.77,221.42110770166826,0.0,3851.3712028845266,0.3886162904808636
2025-03-01,174,5,263824.13,60.897177977011495,0.0,134.45844944800092,0.4482758620689655
2025-03-02,532,10,6460848.74,125.7787983233083,0.0120845,523.6453822891756,0.5018796992481203
2025-03-03,1482,14,8244590.380000001,415.9332201302294,9.005766,1682.407565717995,0.6153846153846154
2025-03-04,2402,16,11124247.15,75.80165136761032,0.0,940.9538347121495,0.25353871773522063
2025-03-05,1660,13,9193654.219999999,162.24600356445782,34.0166975,1724.8671279418104,0.7584337349397591
2025-03-06,760,12,6765324.96,21.18569152763158,0.0,163.11101162302072,0.48026315789473684
2025-03-07,2552,14,19854275.48,58.86993010462382,0.231811,278.3623052047424,0.5223354231974922
2025-03-08,529,13,892083.51,46.69333338185255,4.088704,218.21981324664887,0.5689981096408318
2025-03-09,1422,12,10419697.99,13.905384947257385,0.0,83.14231057374744,0.4409282700421941
2025-03-10,2911,14,16811790.68,-3.438690233596702,0.0,598.2310344559593,0.39745791824115423
2025-03-11,3286,16,14016952.09,-23.396448276323795,0.0,284.157397856465,0.18746195982958003
2025-03-12,3968,13,18618139.15,72.60735489289314,1.6060059999999998,541.1021890156284,0.5645161290322581
2025-03-13,962,13,3285591.22,14.672422944906446,0.0,114.25301264822137,0.4573804573804574
2025-03-14,2210,10,8047187.159999999,31.061610899999998,1.88254,241.26619975032773,0.8538461538461538
2025-03-15,261,8,2355749.5399999996,301.51197154022987,0.650626,1437.1563922090634,0.5938697318007663
2025-03-16,530,8,10187921.51,-14.926308575471696,0.0,799.6100225815579,0.2320754716981132
2025-03-17,920,11,3592895.0500000003,28.439028818478263,0.0,130.36244691738267,0.4532608695652174
2025-03-18,834,13,4050655.47,86.71797221103118,0.0,1190.3579858518813,0.22541966426858512
2025-03-19,1612,12,4598813.57,18.222507655707197,0.0,118.4359919062036,0.4162531017369727
2025-03-20,771,13,1652257.9300000002,13.290349463035017,0.0,67.2047218787536,0.4085603112840467
2025-03-21,698,9,2543903.39,9.958840077363897,0.009684,54.71326809694034,0.5
2025-03-22,535,8,971809.42,23.36174813831776,0.0,90.33287127703842,0.4747663551401869
2025-03-23,447,10,2593519.67,31.425999071588368,0.0,157.74883686706553,0.32662192393736017
2025-03-24,1027,13,3017587.05,105.04280555111978,1.5312,1157.0247822837318,0.6153846153846154
2025-03-25,791,13,5372519.77,40.49419314791403,0.0,272.7153275868048,0.3615676359039191
2025-03-26,3102,17,7597754.37,5.094186791424889,0.0,91.0949358775524,0.27111540941328177
2025-03-27,785,11,3240279.46,74.93676333885351,0.0,315.07403347375765,0.33375796178343947
2025-03-28,728,11,1483092.6099999999,29.30931227335165,0.0,149.558488241703,0.3173076923076923
2025-03-29,1894,10,3668151.83,6.388000491552268,0.0,148.35227843946373,0.3558606124604013
2025-03-30,568,9,2850874.96,27.8083013028169,0.0,221.19533597213075,0.16549295774647887
2025-03-31,495,12,2164772.4699999997,14.09734253939394,0.580795,323.13117086604865,0.5232323232323233
2025-04-01,192,9,704445.19,-11.472199177083334,0.0,297.0927135926488,0.4583333333333333
2025-04-02,1076,11,3867930.6,187.93005663382903,28.665758500000003,783.0878201791395,0.8949814126394052
2025-04-03,1748,17,8670233.15,-1.3535247574370703,0.0,81.23364439225173,0.2974828375286041
2025-04-04,1272,14,3835545.7299999995,-20.05949602987421,0.0,581.2639206142566,0.38757861635220126
2025-04-05,360,10,1267564.2200000002,99.74260475,1.814678,333.05923440903945,0.5805555555555556
2025-04-06,1048,14,3551252.0599999996,44.89832945801527,0.0,464.3283247115568,0.31679389312977096
2025-04-07,2814,18,14460253.139999999,12.269854408315561,0.0,651.4553059500796,0.23916133617626156
2025-04-08,943,17,8869391.4,37.00890222481442,0.0,299.82321782812596,0.4093319194061506
2025-04-09,3967,20,28556806.470000003,10.869786941517525,0.0,768.8032668174857,0.43055205444920597
2025-04-10,2127,19,28741953.29,74.40612236060178,0.05977,528.526125003376,0.5289139633286318
2025-04-11,1096,16,11319327.07,115.33437872354014,0.0,1053.7034250230604,0.3357664233576642
2025-04-12,2109,20,55914617.49,194.603932922238,0.0,3804.4483148577233,0.2721669037458511
2025-04-13,1321,17,14171154.79,36.86299888039364,0.0,312.05124928171307,0.3618470855412566
2025-04-14,890,14,13079972.979999999,51.32634052022472,0.0,371.31311796947836,0.42247191011235957
2025-04-15,1131,14,20752168.240000002,63.976751796640144,0.621726,509.9926590211073,0.5720601237842617
2025-04-16,1608,17,36502715.9,36.46251881654229,0.0,398.1610312928121,0.3401741293532338
2025-04-17,1031,12,2604551.5100000002,5.264713759456837,0.0,35.53346284252121,0.30358874878758485
2025-04-18,1894,12,24610650.46,2.576771248152059,0.055965,859.4371749589802,0.5126715945089757
2025-04-19,2786,15,32706462.71,25.825763637832015,0.0,250.80121047373325,0.2921751615218952
2025-04-20,1982,12,12126094.05,12.64396666801211,0.0,302.15407223081905,0.3985872855701312
2025-04-21,1718,14,42104054.839999996,20.00539459080326,0.0,542.9010428308876,0.3940628637951106
2025-04-22,2998,15,33753625.24,19.563963835223483,0.0,373.4606094578831,0.2961974649766511
2025-04-23,6159,19,30682443.79,-68.03380836678032,0.0,1461.777730943182,0.324728040266277
2025-04-24,2232,15,35088918.64,22.717023281810032,0.0,155.5360185297291,0.4135304659498208
2025-04-25,1653,16,27749455.779999997,12.231614764670297,0.0,77.93985191492695,0.38596491228070173
2025-04-26,1131,12,11948127.770000001,-3.6478814694960207,0.0,52.044546476099555,0.1724137931034483
2025-04-27,337,9,487537.69,8.018004356083086,0.0,45.32483984864426,0.3560830860534125
2025-04-28,1379,8,26124921.49,26.76346175416968,0.0,381.9831034461118,0.4169688179840464
2025-04-29,2243,7,34089511.66,56.06313572313865,0.0,420.73601102443746,0.43201069995541685
2025-04-30,1113,8,12693878.850000001,12.582028094339622,0.0,64.65423825477582,0.26504941599281223
2025-05-01,1230,11,10720240.52,44.338885607317074,0.0,972.8226402530496,0.43089430894308944
